,col1,id_x,ra,dec,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_g,mag_psf_j0515,mag_psf_r,mag_psf_j0660,mag_psf_i,mag_psf_j0861,mag_psf_z,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id,flag_be_star_figueiredo,source_id,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag
8335,4228,b'i06MC00630933Z',74.15308,-69.706985,0.034212325,1.012066,0.7973527,0.99999946,0,0,1.15512,0.005828362,0.007323671,0.009686154,0.008623953,0.008383172,0.0041963723,0.007933563,0.0047672247,0.0054780473,0.006931565,0.0109132,0.008600923,16.116467,15.937369,15.797426,15.821661,15.864032,16.055607,16.072653,16.305239,16.319023,16.592978,16.750807,16.759512,-0.2877388000488281,-0.0137844085693359,0.0716394611005985,0.0628765994015001,r â¤ 18,0.1300854999999998,unknown,,,i06MC00630933Z,i06MC00630933Z,,,,,,,,,,,,,74.15308,-69.706985,i06MC00630933Z,i06MC00630933Z,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2877389999999984,-0.0137840000000011,-0.2463700000000024,-0.2739549999999973,-0.4317839999999968,0.1790979999999997,0.1157079999999997,-0.2496320000000018,-0.0242350000000008,-0.1578289999999995,-0.2325860000000013,-0.1915749999999985,4655166549347233920,0,4655166549347233920,9105.99023,6890.98975,11610.2988,15100.3477,8761.47559,18007.6445,10122
8336,8122,b'i06MC008604HN6',74.15311,-71.194725,0.02096273,0.93262106,0.47948104,1.949842e-06,0,0,1.1539391,0.010431131,0.013191124,0.016415935,0.014406859,0.013628917,0.0063281436,0.011840939,0.006049757,0.0062430846,0.00715708,0.014172043,0.010914555,17.218708,17.153736,16.922943,16.881136,16.871832,16.978725,16.930477,16.971176,16.75091,17.06113,17.215061,17.216145,-0.0899543762207031,0.2202663421630859,0.2350125766484087,0.074529100800435,r â¤ 18,0.2652429999999981,unknown,,,i06MC008604HN6,i06MC008604HN6,,,,,,,,,,,,,74.15311,-71.194725,i06MC008604HN6,i06MC008604HN6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.0899539999999987,0.2202659999999987,0.1795669999999987,-0.3102199999999975,-0.4641509999999975,0.0649720000000009,0.272599999999997,0.0075490000000009,0.0418069999999985,-0.153931,-0.040699,-0.1068929999999994,4654682008315252992,0,4654682008315252992,9649.1582,7078.96338,12355.8369,10623.6748,10308.9316,10992.751,10022
8338,4490,b'i06MC00630ELHC',74.15611,-69.26919,-0.048535407,1.0447725,-1.8522168,0.9999281,0,0,1.1630604,0.0052582202,0.0064255125,0.00841052,0.0074555688,0.007147997,0.003482566,0.006525667,0.0036841172,0.003711144,0.005118015,0.007782408,0.006072038,15.957726,15.732472,15.546216,15.585012,15.616835,15.742562,15.729148,15.848452,15.618196,16.05294,16.186966,16.194284,-0.2044887542724609,0.2302560806274414,0.2859308110547556,0.0455532394798517,r â¤ 18,0.3325000000000013,EmLine*,UCAC4 104-006026,0.0,i06MC00630ELHC,i06MC00630ELHC,,,,,,,,,,,,,74.15611,-69.26919,i06MC00630ELHC,i06MC00630ELHC,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2044879999999995,0.2302560000000006,0.110952000000001,-0.4347440000000002,-0.5687700000000024,0.2252539999999996,0.1474599999999988,-0.1058900000000004,-0.0387960000000013,-0.1340260000000022,-0.1193039999999996,-0.1257269999999994,4655270354475076096,0,4655270354475076096,19783.6602,15380.2354,27436.7031,18218.4414,13518.4209,22662.6426,10022
8339,4306,b'i06MC00630BW56',74.15627,-69.50332,0.030384028,0.98105186,0.90992814,1.1030633e-06,0,0,1.1472286,0.0065917512,0.007746217,0.010110896,0.008833531,0.008496387,0.0041576712,0.0077050426,0.0044041513,0.004545804,0.0061284406,0.009328152,0.0073962463,16.395123,16.077232,15.909991,15.90726,15.9244375,16.055174,16.047174,16.179718,16.018652,16.398043,16.52004,16.544863,-0.2183246612548828,0.1610660552978515,0.221685003107024,0.0550396322300349,r â¤ 18,0.2702285000000017,unknown,,,i06MC00630BW56,i06MC00630BW56,,,,,,,,,,,,,74.15627,-69.50332,i06MC00630BW56,i06MC00630BW56,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2183250000000001,0.1610660000000017,0.0285219999999988,-0.3793910000000018,-0.5013880000000022,0.317891000000003,0.1699719999999978,-0.1245440000000002,0.0027309999999989,-0.1219970000000003,-0.1325440000000028,-0.1307365000000011,4655172669721937792,0,4655172669721937792,10637.7412,8181.96143,13610.5791,10356.0166,8515.7373,12857.2822,10022
8341,4201,b'i06MC006307XKF',74.16031,-69.79168,-0.037682824,0.90625787,-0.8245508,4.993322e-05,0,0,1.1600627,0.008130106,0.010651502,0.013965805,0.012455449,0.011991646,0.0060644452,0.011344189,0.0069210688,0.007617599,0.010092849,0.015842933,0.013055365,16.725885,16.66883,16.477081,16.50078,16.52921,16.728086,16.741695,16.935871,16.884008,17.212221,17.351456,17.377483,-0.2763500213623047,0.0518627166748046,0.1332168424810673,0.0894619429397449,r â¤ 18,0.1900379999999977,unknown,,,i06MC006307XKF,i06MC006307XKF,,,,,,,,,,,,,74.16031,-69.79168,i06MC006307XKF,i06MC006307XKF,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2763500000000007,0.0518629999999973,-0.1423130000000014,-0.3282129999999981,-0.4674479999999974,0.0570550000000018,0.1680500000000009,-0.2077849999999976,-0.0236990000000005,-0.1392349999999993,-0.1941759999999988,-0.198876000000002,4655159819178758528,0,4655159819178758528,14303.4629,10968.1143,19525.0469,13089.1162,9769.79688,17513.4551,10022
8342,5772,b'i06MC003801SSY',74.1605,-68.994286,-0.03333042,1.0679878,-0.610598,3.7692587e-06,0,0,1.138086,0.013041591,0.016161352,0.020661773,0.01792739,0.017116811,0.00799341,0.014852901,0.007808234,0.0079381205,0.009457652,0.017657135,0.015023016,17.620808,17.42571,17.18821,17.17842,17.17411,17.273142,17.194014,17.221434,17.017874,17.325014,17.445902,17.401844,-0.1035804748535156,0.2035598754882812,0.2231753530086185,0.0957295771408618,r â¤ 18,0.2553499999999999,unknown,,,i06MC003801SSY,i06MC003801SSY,,,,,,,,,,,,,74.1605,-68.994286,i06MC003801SSY,i06MC003801SSY,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1035800000000009,0.2035599999999995,0.1761400000000001,-0.3071400000000004,-0.4280280000000012,0.1950980000000015,0.2472899999999995,0.0517080000000014,0.0097900000000024,-0.1208880000000007,-0.0274199999999993,-0.0990320000000011,4655490802197832320,0,4655490802197832320,10935.3018,7638.44531,20284.1211,11236.7217,9835.95898,12751.0811,10022
8344,4277,b'i06MC00630ARRI',74.16422,-69.584236,-0.019590015,1.0365478,-0.5809183,0.99996334,0,0,1.231406,0.0056105843,0.007072509,0.009247987,0.008195095,0.0077391323,0.0038183995,0.0070657814,0.003948039,0.0040233745,0.005326017,0.008291072,0.0063221767,16.067717,15.890761,15.734596,15.754988,15.744209,15.896938,15.87776,16.000986,15.79781,16.16755,16.322014,16.305355,-0.1665630340576172,0.2031764984130859,0.2452985932709392,0.0489161036013801,r â¤ 18,0.2864580000000014,Variable*,MACHO  17.2591.259,0.0,i06MC00630ARRI,i06MC00630ARRI,,,,,,,,,,,,,74.16422,-69.584236,i06MC00630ARRI,i06MC00630ARRI,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1665639999999975,0.2031760000000009,0.0799500000000001,-0.3697399999999984,-0.5242039999999992,0.1769559999999987,0.1357729999999986,-0.1040480000000005,-0.020392000000001,-0.1544640000000008,-0.1232260000000007,-0.1527290000000007,4655171737693387264,0,4655171737693387264,12084.1143,9591.36914,16361.9951,10335.0459,7862.85449,11763.4219,10022
8349,4210,b'i06MC0063089Z9',74.16711,-69.76939,-0.024448272,1.0265098,-0.87468624,0.9999988,0,0,1.1863699,0.004724843,0.00641367,0.008463434,0.007587928,0.0072684838,0.0036077932,0.0067992485,0.003817251,0.0036674112,0.0052648066,0.008406877,0.0065952507,15.737464,15.725689,15.556475,15.591054,15.605954,15.795469,15.79978,15.9315,15.596586,16.113663,16.321981,16.342333,-0.1821622848510742,0.3349142074584961,0.3826106450041806,0.0462491015766622,r â¤ 18,0.4259955000000008,unknown,,,i06MC0063089Z9,i06MC0063089Z9,,,,,,,,,,,,,74.16711,-69.76939,i06MC0063089Z9,i06MC0063089Z9,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1821629999999992,0.3349139999999995,0.2031939999999998,-0.5170769999999987,-0.7253950000000007,0.011775,0.1346349999999994,-0.1360309999999991,-0.034578999999999,-0.208318000000002,-0.1317199999999996,-0.1895150000000001,4655160231495603200,0,4655160231495603200,15885.0459,11751.8086,21468.5625,12875.0166,10585.6807,16861.0586,10122
8350,1091,b'i06MC003006M5O',74.16826,-67.13772,-0.020822497,0.92485875,-0.7327062,0.99979794,0,0,1.1538601,0.00694014,0.008189853,0.010153912,0.008841262,0.008088543,0.003039085,0.0077769384,0.0031182205,0.004441384,0.0036326046,0.009539861,0.007686933,16.107662,15.859976,15.720021,15.679898,15.704435,15.840015,15.853681,16.000206,15.866486,16.212778,16.32707,16.36883,-0.2125720977783203,0.1337203979492187,0.1922836854849304,0.0455198519343558,r â¤ 18,0.2400059999999992,unknown,,,i06MC003006M5O,i06MC003006M5O,,,,,,,,,,,,,74.16826,-67.13772,i06MC003006M5O,i06MC003006M5O,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2125720000000015,0.1337199999999985,-0.0128050000000001,-0.346292,-0.460583999999999,0.2476860000000016,0.1800779999999999,-0.1601909999999993,0.0401229999999994,-0.1142919999999989,-0.1465249999999986,-0.1355799999999991,4661706861148873984,0,4661706861148873984,16881.3105,12776.5127,24519.6055,15387.3252,11659.7891,17049.5898,10022
8356,5850,b'i06MC003804VJS',74.1764,-68.73547,-0.12679057,0.98776615,-1.6954793,4.993324e-05,0,0,1.1591961,0.016341845,0.021271132,0.027937174,0.02365452,0.022740496,0.010780076,0.020431666,0.011472569,0.011385842,0.014255215,0.026515953,0.024227563,17.993765,17.892752,17.735504,17.667856,17.679935,17.81618,17.755817,17.845081,17.610111,17.962858,18.055386,18.073448,-0.117776870727539,0.2349700927734375,0.25965860723521,0.1394879940897146,r â¤ 18,0.2938585000000024,unknown,,,i06MC003804VJS,i06MC003804VJS,,,,,,,,,,,,,74.1764,-68.73547,i06MC003804VJS,i06MC003804VJS,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1177770000000002,0.2349700000000005,0.1457060000000005,-0.3527470000000008,-0.4452749999999987,0.1010129999999982,0.2248960000000011,-0.0289010000000011,0.0676479999999983,-0.0925279999999979,-0.089264,-0.1362449999999988,4655501110117862272,0,4655501110117862272,11123.3555,7664.67871,15440.9951,14377.2988,12525.8428,17867.7832,10022
8357,4400,b'i06MC00630CHL8',74.17707,-69.45653,-0.0020084586,0.9839043,-0.067349575,0.99978435,0,0,1.1632116,0.003990045,0.004972623,0.006553406,0.005789607,0.005551715,0.0027211427,0.005100109,0.0028401832,0.0030135915,0.003964831,0.0060167788,0.0045449887,15.434404,15.226981,15.079913,15.098787,15.111529,15.266265,15.265441,15.39403,15.244507,15.621525,15.755647,15.745686,-0.2274951934814453,0.1495227813720703,0.213418789723285,0.0359429206404488,r â¤ 18,0.2632704999999991,unknown,,,i06MC00630CHL8,i06MC00630CHL8,,,,,,,,,,,,,74.17707,-69.45653,i06MC00630CHL8,i06MC00630CHL8,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2274949999999993,0.1495230000000003,0.0209339999999986,-0.3770179999999996,-0.5111399999999993,0.2074230000000003,0.1281940000000005,-0.1277650000000001,-0.0188740000000002,-0.1341219999999996,-0.1285890000000016,-0.1547359999999997,4655266678000932224,0,4655266678000932224,16510.5879,11140.7539,23624.0371,18469.8242,12972.8613,21807.8984,10022
8360,6345,b'i06MC00380D972',74.181625,-68.064644,0.034647785,0.9487609,0.70512164,0.9998199,0,0,1.151463,0.011560412,0.014139675,0.018329613,0.015767716,0.015222149,0.0071147876,0.013406486,0.0075292303,0.007817718,0.009349094,0.017539544,0.014636398,17.27901,17.148388,16.978449,16.992088,17.023981,17.128393,17.06216,17.172956,17.018467,17.323072,17.45548,17.409273,-0.150115966796875,0.154489517211914,0.1907343048621904,0.0933660231141775,r â¤ 18,0.2295469999999966,unknown,,,i06MC00380D972,i06MC00380D972,,,,,,,,,,,,,74.181625,-68.064644,i06MC00380D972,i06MC00380D972,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1501160000000005,0.1544889999999981,0.0436929999999975,-0.3046049999999987,-0.4370130000000003,0.1306219999999989,0.1563000000000016,-0.0445630000000001,-0.0136389999999977,-0.1324080000000016,-0.1107960000000005,-0.1044119999999999,4661548703276852480,0,4661548703276852480,8438.78906,6530.09473,10911.291,10105.6387,6856.2373,14865.0459,10122
8361,17579,b'i06MC002202D3O',74.18243,-66.29888,-0.06883386,1.026035,-1.3976935,0.9998304,0,0,1.1414682,0.009296623,0.012685232,0.016674552,0.013914468,0.013283904,0.004450239,0.011989148,0.0045874952,0.0069940607,0.005744075,0.017015355,0.013681408,17.105352,16.872911,16.728628,16.651154,16.704464,16.817238,16.81542,16.971159,16.95334,17.20407,17.324436,17.31566,-0.23291015625,0.0178184509277343,0.0836494790124886,0.0701370851745691,r â¤ 18,0.1342745,unknown,,,i06MC002202D3O,i06MC002202D3O,,,,,,,,,,,,,74.18243,-66.29888,i06MC002202D3O,i06MC002202D3O,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2329110000000014,0.0178189999999993,-0.1379200000000011,-0.2507300000000008,-0.3710959999999978,0.2324410000000014,0.2217570000000002,-0.1539210000000004,0.0774740000000022,-0.120365999999997,-0.1557390000000005,-0.1127739999999981,4662180407065670144,0,4662180407065670144,12798.8994,10096.8916,18305.0215,13860.9014,9616.82812,19685.8984,10022
8371,8258,b'i06MC00860AEWO',74.187874,-70.683754,-0.061611496,1.0018443,-2.7508426,0.9999372,0,0,1.1792548,0.0029737893,0.0041843303,0.005733407,0.0051313513,0.004927187,0.002319899,0.004334833,0.0022303425,0.002190889,0.002517252,0.0046955594,0.003484497,14.853274,14.981378,14.895015,14.909767,14.923255,15.038281,15.077689,15.099708,14.787409,15.217568,15.340415,15.354381,-0.1178607940673828,0.3122987747192383,0.3370172789197483,0.0267955800977614,r â¤ 18,0.3712289999999996,unknown,,,i06MC00860AEWO,i06MC00860AEWO,,,,,,,,,,,,,74.187874,-70.683754,i06MC00860AEWO,i06MC00860AEWO,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1178600000000003,0.3122989999999994,0.2902799999999992,-0.4301589999999997,-0.5530059999999999,-0.1281039999999986,0.0716109999999989,-0.0614270000000001,-0.0147519999999996,-0.1228470000000001,-0.0220190000000002,-0.1150260000000003,4654720323740892032,0,4654720323740892032,25520.707,19944.2402,31265.8926,24004.2578,17178.0859,29140.332,10022
8372,4289,b'i06MC00630BECM',74.1882,-69.54884,-0.02385049,0.90224814,-1.1434128,0.99994,0,0,1.1756797,0.0037041046,0.004449255,0.0057660257,0.0050367448,0.0047578174,0.002285271,0.0042261486,0.0022599967,0.0025100468,0.003037735,0.004466068,0.0033520462,15.282143,15.005799,14.833417,14.827912,14.81582,14.939471,14.907008,14.988823,14.919052,15.135053,15.210689,15.222751,-0.1462297439575195,0.0697708129882812,0.1046268712595203,0.0291078068557531,r â¤ 18,0.1428859999999989,unknown,,,i06MC00630BECM,i06MC00630BECM,,,,,,,,,,,,,74.1882,-69.54884,i06MC00630BECM,i06MC00630BECM,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1462299999999992,0.0697709999999993,-0.0120440000000012,-0.2160009999999985,-0.2916369999999997,0.2763439999999999,0.1778870000000001,-0.0493520000000007,0.0055050000000012,-0.0756360000000011,-0.0818150000000006,-0.1236509999999988,4655172257405127040,0,4655172257405127040,19459.6836,15819.9277,24011.8848,14159.9648,12461.3447,15901.2158,10022
8373,6165,b'i06MC003809IEI',74.18848,-68.371666,0.047634188,1.0741948,0.8663508,0.999893,0,0,1.2186058,0.014472812,0.013640907,0.017359441,0.014713968,0.014118033,0.006602917,0.012308419,0.006558669,0.0060145287,0.008054904,0.014164324,0.011882061,17.724403,17.116295,16.913065,16.85704,16.902386,16.970924,16.89139,16.950287,16.568186,17.119583,17.164848,17.149315,-0.1692962646484375,0.3821010589599609,0.4251998650816966,0.0771362912071421,r â¤ 18,0.4667489999999965,unknown,,,i06MC003809IEI,i06MC003809IEI,,,,,,,,,,,,,74.18848,-68.371666,i06MC003809IEI,i06MC003809IEI,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1692959999999992,0.3821009999999987,0.3232040000000005,-0.5513969999999979,-0.5966619999999985,0.6081079999999979,0.2592549999999995,0.0206370000000006,0.0560249999999982,-0.0452650000000005,-0.0588969999999982,-0.0685380000000002,4661514687131403136,0,4661514687131403136,7402.44238,5628.32373,9781.91016,10335.7812,9313.80273,10941.1338,10022
8374,4184,b'i06MC006307B7Y',74.19084,-69.8399,0.036786314,1.1580833,1.1824523,0.99999946,0,0,1.172743,0.003852944,0.00497557,0.0065362435,0.005813953,0.005575626,0.0027501974,0.005254939,0.0029959367,0.003643749,0.0045002545,0.0070324787,0.005430234,15.264581,15.173837,15.007415,15.03532,15.0583725,15.28372,15.300452,15.525941,15.557722,15.868654,16.054567,16.059465,-0.3427133560180664,-0.0317811965942382,0.0732876559111813,0.0407802736484929,r â¤ 18,0.1395754999999994,unknown,,,i06MC006307B7Y,i06MC006307B7Y,,,,,,,,,,,,,74.19084,-69.8399,i06MC006307B7Y,i06MC006307B7Y,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.3427129999999998,-0.0317810000000005,-0.2572700000000001,-0.3109319999999993,-0.4968449999999986,0.090743999999999,0.1385170000000002,-0.2422209999999989,-0.0279050000000005,-0.1859129999999993,-0.2254889999999996,-0.2253474999999998,4655158135551629824,0,4655158135551629824,11001.1514,8503.39551,14343.0918,10753.2227,8056.08887,14335.0742,10020
8381,8251,b'i06MC00860A5KL',74.195335,-70.70426,-0.13446757,1.1651053,-1.9284357,0.99999785,0,0,1.3214276,0.0105829155,0.01323954,0.017019976,0.0146654,0.014044884,0.0065982915,0.012617337,0.0069577014,0.007569972,0.009002972,0.01852246,0.013519442,17.280434,17.19788,16.965014,16.925787,16.940182,17.0729,17.135183,17.257214,17.1587,17.49475,17.696836,17.586884,-0.2375354766845703,0.0985126495361328,0.1659965211763056,0.0884519681541092,r â¤ 18,0.2172820000000008,unknown,,,i06MC00860A5KL,i06MC00860A5KL,,,,,,,,,,,,,74.195335,-70.70426,i06MC00860A5KL,i06MC00860A5KL,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2375359999999986,0.0985140000000015,-0.0235169999999982,-0.3360500000000002,-0.5381360000000015,0.0825539999999982,0.2720930000000017,-0.1843140000000005,0.0392270000000003,-0.2020860000000013,-0.1220309999999997,-0.1327180000000005,4654720289381164800,0,4654720289381164800,13442.5967,8867.58984,20229.5957,14841.7422,8244.95801,15728.1289,10122
8382,4496,b'i06MC00630F2V8',74.19683,-69.22317,0.0012868221,0.970568,0.052659784,4.993324e-05,0,0,1.1556188,0.0046030954,0.005981413,0.008020547,0.0070981085,0.006776576,0.00332552,0.00616372,0.0034930017,0.003824379,0.004776915,0.007398265,0.00565129,15.679665,15.578762,15.447902,15.478556,15.514398,15.66029,15.617226,15.754733,15.674288,15.933007,16.099045,16.082418,-0.1782741546630859,0.0804452896118164,0.1267523161934924,0.0447563168661188,r â¤ 18,0.1695819999999983,Variable*,MACHO  18.2597.54,0.0,i06MC00630F2V8,i06MC00630F2V8,,,,,,,,,,,,,74.19683,-69.22317,i06MC00630F2V8,i06MC00630F2V8,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.178274,0.0804449999999992,-0.0570620000000001,-0.2587189999999992,-0.4247569999999996,0.1009030000000006,0.100206,-0.094443,-0.0306540000000001,-0.1660380000000003,-0.1375069999999993,-0.1458919999999999,4655276401790560256,0,4655276401790560256,14558.8516,11823.4072,19298.1367,13456.3252,11140.9277,16655.8242,10022
8385,4284,b'i06MC00630BBTR',74.199005,-69.54218,-0.046978425,1.075405,-0.82773226,0.99985665,0,0,1.2397208,0.010804405,0.014184801,0.017892553,0.01611916,0.014917762,0.007205928,0.013367974,0.0071466328,0.0069245338,0.009376038,0.014254164,0.011414215,17.143707,17.079237,16.857742,16.89825,16.863054,16.978764,16.965878,16.963121,16.720903,17.114328,17.200523,17.204718,-0.1512069702148437,0.242218017578125,0.2788526718319887,0.0864486491529774,r â¤ 18,0.3178215000000008,unknown,,,i06MC00630BBTR,i06MC00630BBTR,,,,,,,,,,,,,74.199005,-69.54218,i06MC00630BBTR,i06MC00630BBTR,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1512069999999994,0.2422180000000011,0.2449750000000001,-0.3934250000000006,-0.4796200000000006,0.06447,0.1809869999999982,0.0156430000000007,-0.0405080000000026,-0.086195,0.002756999999999,-0.1157099999999999,4655172257405126656,0,4655172257405126656,12478.5615,8410.14258,19258.4902,10642.0996,9464.08691,12059.5039,10022
8391,1028,b'i06MC003005ND6',74.206604,-67.24896,-0.116992936,0.9796077,-1.8636798,0.9999405,0,0,1.3735605,0.017195942,0.022667402,0.026334342,0.023041496,0.020984149,0.007845505,0.019640874,0.0077420427,0.0105958255,0.008799611,0.023681002,0.019948384,17.383982,17.38817,17.172556,17.117676,17.174538,17.245512,17.306368,17.365788,17.26263,17.539627,17.637257,17.65705,-0.1738395690917968,0.1031570434570312,0.1478793849804193,0.1102006164968114,r â¤ 18,0.1900774999999974,unknown,,,i06MC003005ND6,i06MC003005ND6,,,,,,,,,,,,,74.206604,-67.24896,i06MC003005ND6,i06MC003005ND6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1738390000000009,0.1031579999999969,0.0437379999999976,-0.2769969999999979,-0.3746270000000002,-0.0041879999999991,0.2704939999999993,-0.1202759999999969,0.0548800000000007,-0.0976300000000023,-0.0594199999999993,-0.0709740000000032,4661681881616301184,0,4661681881616301184,12775.0791,9655.41797,16864.5938,17234.1309,12331.6963,18053.2617,10022
8393,5832,b'i06MC0038040WE',74.20787,-68.80264,-0.052776814,0.98500216,-0.92745095,2.4180104e-06,0,0,1.1591561,0.014261872,0.017968515,0.021918721,0.018801367,0.018052537,0.008512193,0.016214786,0.009132242,0.009349082,0.011482971,0.021413295,0.019128047,17.794067,17.637285,17.326601,17.287468,17.300137,17.423544,17.357965,17.495087,17.31367,17.650898,17.749346,17.764015,-0.1558113098144531,0.1814174652099609,0.2196974655845588,0.1126525899865601,r â¤ 18,0.2593225000000032,unknown,,,i06MC0038040WE,i06MC0038040WE,,,,,,,,,,,,,74.20787,-68.80264,i06MC0038040WE,i06MC0038040WE,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1558109999999999,0.1814170000000032,0.0442950000000017,-0.3372280000000032,-0.4356760000000008,0.1567819999999997,0.349816999999998,-0.0715430000000019,0.0391329999999996,-0.0984479999999976,-0.1371220000000015,-0.1234070000000002,4655499740054584320,0,4655499740054584320,10654.1885,8241.4043,14467.3076,10837.2979,7924.49951,14588.9512,10022
8395,17431,b'i06MC002200FY1',74.20911,-66.505974,-0.015890365,1.0512825,-0.29019067,0.99999785,0,0,1.2689954,0.007805739,0.011162696,0.014481496,0.012439352,0.011761301,0.0038920734,0.011349045,0.004304716,0.0066440417,0.00558178,0.016047709,0.013318839,16.72566,16.619268,16.44749,16.443777,16.495205,16.559746,16.726416,16.850105,16.868387,17.143387,17.238668,17.26039,-0.2932815551757812,-0.0182819366455078,0.0691226189510437,0.0664620040009682,r â¤ 18,0.1283590000000032,EclBin,OGLE LMC-ECL-27809,0.0,i06MC002200FY1,i06MC002200FY1,,,,,,,,,,,,,74.20911,-66.505974,i06MC002200FY1,i06MC002200FY1,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2932820000000014,-0.0182819999999992,-0.141970999999998,-0.2750000000000021,-0.3702810000000021,0.1063919999999996,0.1754910000000009,-0.2903589999999987,0.0037129999999976,-0.0952809999999999,-0.1236889999999988,-0.0645410000000019,4662151132538447232,0,4662151132538447232,9724.33887,6934.01025,13001.624,10469.7012,7797.12451,13193.0459,10022
