col1,id_x,ra,dec,parallax,gaia_ruwe,gaia_parallax_over_error,gaia_classprob_dsc_combmod_star,gaia_in_qso_candidates,gaia_in_galaxy_candidates,gaia_phot_bp_rp_excess_factor,err_mag_psf_u,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_g,err_mag_psf_j0515,err_mag_psf_r,err_mag_psf_j0660,err_mag_psf_i,err_mag_psf_j0861,err_mag_psf_z,mag_psf_u,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_g,mag_psf_j0515,mag_psf_r,mag_psf_j0660,mag_psf_i,mag_psf_j0861,mag_psf_z,ri,rJ0660,delta_Ha,thr,panel_label,excess,main_type,main_id,size_angle,splus_idr6_id,id_y,mu_max_u,mu_max_g,mu_max_r,mu_max_i,mu_max_z,mu_max_j0378,mu_max_j0395,mu_max_j0410,mu_max_j0430,mu_max_j0515,mu_max_j0660,mu_max_j0861,upload_ra,upload_dec,upload_splus_idr6_id,id,mu_background_g,mu_background_i,mu_background_j0378,mu_background_j0395,mu_background_j0410,mu_background_j0430,mu_background_j0515,mu_background_j0660,mu_background_j0861,mu_background_r,mu_background_u,mu_background_z,flags_det,flags_g,flags_i,flags_j0378,flags_j0395,flags_j0410,flags_j0430,flags_j0515,flags_j0660,flags_j0861,flags_r,flags_u,flags_z,r_i,r_j0660,j0515_j0660,j0660_i,j0660_j0861,u_j0378,j0378_j0410,g_r,j0395_j0410,i_j0861,j0515_r,j0430_g,gaia_source_id,flag_be_star_figueiredo,source_id,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag
326,b'i06MC011300JSN',5.288488,-74.045685,0.013885404,1.0673754,0.36021805,0.99999785,0,0,1.1736195,0.0065449504,0.009072711,0.012541542,0.011491237,0.011130953,0.0051605585,0.01005828,0.0049853865,0.005113427,0.0059131407,0.011968784,0.0093592005,16.36324,16.45533,16.428549,16.433147,16.481146,16.6084,16.588017,16.67008,16.416195,16.797436,17.002008,17.00892,-0.1273555755615234,0.253885269165039,0.2819967033527134,0.0612613792450908,r â¤ 18,0.3175630000000033,unknown,,,i06MC011300JSN,i06MC011300JSN,,,,,,,,,,,,,5.288488,-74.045685,i06MC011300JSN,i06MC011300JSN,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1273560000000024,0.2538850000000003,0.1718220000000023,-0.3812410000000028,-0.5858130000000017,-0.0920899999999989,0.0221829999999982,-0.061679999999999,-0.0045980000000014,-0.2045719999999988,-0.082062999999998,-0.1272540000000006,4688420148958728960,0,4688420148958728960,10952.0928,8075.3877,14686.2432,10050.0342,8263.1582,14479.4775,10022
26178,b'i06MC011300XC3',5.3778825,-73.9647,-0.08054172,0.97750825,-1.0075073,0.9999951,0,0,1.1353198,0.019422596,0.020516617,0.02747776,0.02367757,0.023082156,0.010448372,0.021071805,0.011206736,0.012400917,0.015265497,0.032406226,0.026828194,18.168644,17.93481,17.850483,17.735472,17.798914,17.94042,17.957964,18.143467,18.065807,18.395275,18.53473,18.532648,-0.2518081665039062,0.0776596069335937,0.1526266331825639,0.1457794130756342,18 < r â¤ 19,0.203564,unknown,,,i06MC011300XC3,i06MC011300XC3,,,,,,,,,,,,,5.3778825,-73.9647,i06MC011300XC3,i06MC011300XC3,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2518080000000005,0.0776600000000016,-0.107842999999999,-0.3294680000000021,-0.4689230000000002,0.2338340000000016,0.1993379999999973,-0.2030470000000015,0.115010999999999,-0.1394549999999981,-0.1855030000000006,-0.1415059999999997,4688467629817998080,0,4688467629817998080,8792.96582,6747.68018,12653.2852,9545.53711,7640.11523,12693.9111,10022
1681,b'i06MC013303VJ2',5.388325,-74.126755,0.016292298,1.0053242,0.43082127,0.99999785,0,0,1.1591234,0.0075167324,0.009595084,0.012571171,0.011353273,0.011108605,0.0050558024,0.010144249,0.0050388477,0.0053119496,0.0063378257,0.013075912,0.010925955,16.387455,16.45666,16.327906,16.341116,16.38277,16.537994,16.552267,16.670626,16.503561,16.887337,17.069962,17.059454,-0.2167110443115234,0.1670646667480468,0.2271069936714939,0.0629810593236317,r â¤ 18,0.2754204999999992,unknown,,,i06MC013303VJ2,i06MC013303VJ2,,,,,,,,,,,,,5.388325,-74.126755,i06MC013303VJ2,i06MC013303VJ2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2167110000000001,0.1670649999999973,0.0487059999999992,-0.3837759999999974,-0.566400999999999,-0.0692050000000001,0.1155439999999998,-0.1326319999999974,-0.0132100000000008,-0.1826250000000016,-0.1183589999999981,-0.1552240000000004,4688415853991449600,0,4688415853991449600,10677.2393,8762.28516,13812.6318,14759.1797,10110.4062,18767.0234,10122
319,b'i06MC0113005PT',5.388648,-74.12687,0.016292298,1.0053242,0.43082127,0.99999785,0,0,1.1591234,0.0071630715,0.009314896,0.012592678,0.011450326,0.010948114,0.0051421206,0.0100599965,0.0050830566,0.0054595475,0.0063464367,0.0127565935,0.0099352645,16.426914,16.399675,16.362226,16.381027,16.395544,16.554884,16.540514,16.673054,16.509174,16.89878,17.088833,17.08626,-0.2257270812988281,0.16387939453125,0.2271435736140635,0.0640433648440657,r â¤ 18,0.2767429999999962,unknown,,,i06MC0113005PT,i06MC0113005PT,,,,,,,,,,,,,5.388648,-74.12687,i06MC0113005PT,i06MC0113005PT,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2257259999999981,0.1638799999999989,0.0313400000000001,-0.389605999999997,-0.5796589999999995,0.0272390000000015,0.0186479999999988,-0.1181699999999992,-0.0188009999999998,-0.1900530000000024,-0.1325399999999987,-0.1593400000000002,4688415853991449600,0,4688415853991449600,10677.2393,8762.28516,13812.6318,14759.1797,10110.4062,18767.0234,10122
1656,b'i06MC0133024MQ',5.5274014,-74.54729,-0.01639372,1.0000632,-0.2344582,0.99999946,0,0,1.1653155,0.011618892,0.01530004,0.021247383,0.018858036,0.018160636,0.0081748115,0.016822364,0.008458316,0.008872161,0.010796973,0.023395281,0.0210777,17.307283,17.314692,17.306381,17.29143,17.324524,17.473307,17.505062,17.600597,17.46024,17.7653,17.939613,17.962212,-0.164703369140625,0.1403579711914062,0.1818155207022356,0.1056122336562982,r â¤ 18,0.222708500000003,unknown,,,i06MC0133024MQ,i06MC0133024MQ,,,,,,,,,,,,,5.5274014,-74.54729,i06MC0133024MQ,i06MC0133024MQ,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1647029999999993,0.1403570000000016,0.0448219999999999,-0.305060000000001,-0.4793730000000025,-0.0074089999999991,0.0232620000000025,-0.1272900000000021,0.0149509999999999,-0.1743130000000015,-0.0955350000000017,-0.1487829999999981,4685388894177484416,0,4685388894177484416,8692.02637,6489.89014,10959.1133,3476.38745,2464.19189,4164.64062,10122
346,b'i06MC011301GOI',5.700848,-73.85444,0.1780255,1.1122111,2.2595885,0.99999976,0,0,1.1581326,0.014329164,0.017670687,0.022661285,0.020841453,0.019709803,0.009137581,0.018130813,0.009489234,0.010663702,0.012394775,0.0267044,0.021976408,17.617725,17.67787,17.555857,17.510132,17.524319,17.703365,17.690788,17.868872,17.799849,18.071943,18.26199,18.270874,-0.2030715942382812,0.0690231323242187,0.1241914451178521,0.1226055087190531,r â¤ 18,0.170558500000002,unknown,,,i06MC011301GOI,i06MC011301GOI,,,,,,,,,,,,,5.700848,-73.85444,i06MC011301GOI,i06MC011301GOI,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2030710000000013,0.0690230000000013,-0.1090609999999969,-0.2720940000000027,-0.4621410000000026,-0.0601449999999985,0.1677379999999999,-0.165506999999998,0.0457250000000009,-0.1900469999999998,-0.1780839999999983,-0.1790460000000031,4688470790914079616,0,4688470790914079616,4171.83252,3357.21899,5437.89014,4534.9126,3503.65723,7143.28467,10022
1675,b'i06MC013303G12',5.7074513,-74.221725,-0.0069198017,0.9073897,-0.0886826,0.9999996,0,0,1.1449445,0.017704573,0.021693693,0.026850065,0.023200203,0.022615956,0.010110535,0.020471314,0.010664676,0.011461637,0.014765698,0.032019265,0.02958248,17.903189,17.893215,17.65735,17.60401,17.63366,17.822817,17.815002,17.967798,17.882887,18.203642,18.346392,18.361582,-0.2358436584472656,0.0849113464355468,0.1517906522061707,0.1356393493252372,r â¤ 18,0.2028329999999982,unknown,,,i06MC013303G12,i06MC013303G12,,,,,,,,,,,,,5.7074513,-74.221725,i06MC013303G12,i06MC013303G12,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2358440000000001,0.0849109999999981,-0.0678850000000004,-0.3207549999999983,-0.4635050000000014,0.0099739999999997,0.2892050000000026,-0.1449809999999978,0.0533400000000021,-0.142750000000003,-0.1527959999999986,-0.1891570000000015,4688401938297513472,0,4688401938297513472,7531.06152,5578.5,11240.2393,5132.20264,3176.2041,5818.49512,10022
1677,b'i06MC013303N9U',5.7230644,-74.18034,0.013362157,0.94136053,0.28220534,0.9999999,0,0,1.1407387,0.009844593,0.011980073,0.015098409,0.013472678,0.0133250505,0.0060686967,0.012238062,0.006403774,0.0072798464,0.008679781,0.018055841,0.015972804,16.950718,16.921778,16.690292,16.67633,16.719038,16.910831,16.906681,17.099932,17.080954,17.391132,17.535759,17.568163,-0.2912006378173828,0.0189781188964843,0.1056390652893403,0.0834694132337037,r â¤ 18,0.1645779999999987,unknown,,,i06MC013303N9U,i06MC013303N9U,,,,,,,,,,,,,5.7230644,-74.18034,i06MC013303N9U,i06MC013303N9U,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2911999999999999,0.0189780000000006,-0.1742729999999994,-0.3101780000000005,-0.4548050000000003,0.0289399999999986,0.2454479999999996,-0.1891009999999973,0.0139619999999993,-0.1446269999999998,-0.193251,-0.1917930000000005,4688402969089566208,0,4688402969089566208,9873.92578,7670.52002,13473.0029,10514.624,8113.48389,12748.8711,10022
26845,b'i06MC013303VH6',5.7501364,-74.127464,-0.0035466233,0.9291628,-0.044149205,0.99997276,0,0,1.1490953,0.01792258,0.02159727,0.027314698,0.02337166,0.02335864,0.010392574,0.021242838,0.011110614,0.011847697,0.016150512,0.035323318,0.033608068,17.871538,17.893568,17.67663,17.617216,17.695139,17.848568,17.858631,18.032616,17.923416,18.3265,18.460655,18.50786,-0.29388427734375,0.1091995239257812,0.2002934332130864,0.1431678474486372,18 < r â¤ 19,0.2561420000000005,unknown,,,i06MC013303VH6,i06MC013303VH6,,,,,,,,,,,,,5.7501364,-74.127464,i06MC013303VH6,i06MC013303VH6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2938839999999985,0.1092000000000013,-0.0647850000000005,-0.4030839999999998,-0.5372389999999996,-0.0220299999999973,0.2763519999999992,-0.1840480000000006,0.0594140000000003,-0.1341549999999998,-0.1739850000000018,-0.1534289999999991,4688416536906978816,0,4688416536906978816,10711.1982,7069.6748,13778.2949,4396.31543,3543.71826,5534.53418,10022
26174,b'i06MC0113005C6',5.7504816,-74.127594,-0.0035466233,0.9291628,-0.044149205,0.99997276,0,0,1.1490953,0.01678394,0.020764692,0.026021563,0.024189802,0.022888856,0.010233994,0.020534115,0.011034602,0.01171333,0.0148112755,0.030660098,0.026598254,17.959356,17.850698,17.64659,17.707355,17.739235,17.840248,17.850225,18.064901,17.921953,18.295761,18.431288,18.477383,-0.2308597564697265,0.1429481506347656,0.2098860945442057,0.1406450007477656,18 < r â¤ 19,0.2583780000000004,unknown,,,i06MC0113005C6,i06MC0113005C6,,,,,,,,,,,,,5.7504816,-74.127594,i06MC0113005C6,i06MC0113005C6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2308599999999998,0.1429480000000005,-0.0717280000000002,-0.3738080000000003,-0.5093350000000001,0.1086579999999983,0.1433430000000015,-0.224653,-0.0607649999999999,-0.1355269999999997,-0.2146760000000007,-0.1010129999999982,4688416536906978816,0,4688416536906978816,10711.1982,7069.6748,13778.2949,4396.31543,3543.71826,5534.53418,10022
351,b'i06MC011301TCF',5.7529936,-73.78435,-0.0016724166,1.0024564,-0.06811595,0.99973834,0,0,1.1573305,0.005228319,0.0061106184,0.00779581,0.0069193575,0.006684836,0.0030538533,0.005933938,0.0029355187,0.0032818003,0.0035607798,0.0065884427,0.004962469,15.883901,15.768732,15.608504,15.496859,15.530744,15.62169,15.58893,15.694545,15.574534,15.897701,15.974841,15.974839,-0.2031564712524414,0.1200103759765625,0.175209019301419,0.0376144377708511,r â¤ 18,0.2215889999999998,unknown,,,i06MC011301TCF,i06MC011301TCF,,,,,,,,,,,,,5.7529936,-73.78435,i06MC011301TCF,i06MC011301TCF,,,,,,,,,,,,,6,2,2,2,2,2,2,2,2,2,2,2,2,-0.2031559999999999,0.1200109999999998,0.0143959999999996,-0.3231669999999997,-0.4003069999999997,0.1151689999999998,0.2718729999999993,-0.0728550000000005,0.1116449999999993,-0.0771399999999999,-0.1056150000000002,-0.0909459999999988,4688474952743000320,0,4688474952743000320,14563.2471,11512.1348,18670.7852,16193.7705,13482.3213,21346.4258,10022
360,b'i06MC011302RVV',5.803656,-73.58548,-0.10275424,1.1409822,-1.7778155,0.9999989,0,0,1.1684847,0.008181704,0.011149743,0.014962034,0.013265915,0.012738625,0.005945907,0.011529252,0.0059192576,0.0064677186,0.0073353527,0.0148330135,0.011899123,16.738102,16.848347,16.714693,16.704082,16.75945,16.912453,16.87427,17.025795,16.911358,17.218515,17.392365,17.414938,-0.1927204132080078,0.1144371032714843,0.1659064544258367,0.0751379380129063,r â¤ 18,0.2107969999999994,unknown,,,i06MC011302RVV,i06MC011302RVV,,,,,,,,,,,,,5.803656,-73.58548,i06MC011302RVV,i06MC011302RVV,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1927200000000013,0.1144369999999987,-0.0370880000000006,-0.3071570000000001,-0.4810070000000017,-0.110244999999999,0.1442650000000007,-0.1133419999999993,0.0106110000000008,-0.1738500000000016,-0.1515249999999994,-0.1530029999999982,4688492201331606016,0,4688492201331606016,16274.7832,10683.6729,37817.375,12676.793,8548.83008,21297.7559,11122
26175,b'i06MC011300H0V',5.840497,-74.05717,-0.022095613,0.97836995,-0.24776024,0.99992627,0,0,1.1447077,0.022999424,0.02449137,0.03123109,0.027403882,0.025494235,0.011735566,0.023404688,0.01194435,0.013125704,0.016477706,0.03377506,0.028965356,18.520489,18.195257,18.0146,17.948895,17.953445,18.10594,18.105967,18.222372,18.13815,18.484756,18.57312,18.604065,-0.2623844146728515,0.0842227935791015,0.1632434719789134,0.155083683053474,18 < r â¤ 19,0.2154139999999991,unknown,,,i06MC011300H0V,i06MC011300H0V,,,,,,,,,,,,,5.840497,-74.05717,i06MC011300H0V,i06MC011300H0V,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2623840000000008,0.0842220000000004,-0.0321829999999998,-0.3466060000000013,-0.4349699999999998,0.3252319999999997,0.2463620000000013,-0.1164319999999996,0.0657050000000012,-0.0883639999999985,-0.1164050000000003,-0.1524950000000018,4688417842558513664,0,4688417842558513664,6804.94043,4760.54443,9291.96875,6667.87158,5391.19434,9971.33203,10022
1661,b'i06MC013302NXU',5.8434243,-74.409035,0.034048162,0.94520915,0.85148627,0.99999785,0,0,1.1645437,0.0058588074,0.0073295557,0.010263767,0.009418157,0.009198815,0.004133545,0.008182626,0.003987537,0.0040773056,0.0047852676,0.010042278,0.008209609,15.845733,15.856281,16.007387,16.016817,16.0689,16.201944,16.182915,16.24449,16.005154,16.403294,16.649883,16.644747,-0.1588039398193359,0.2393360137939453,0.2786854209885233,0.0489763440381213,r â¤ 18,0.3187379999999997,unknown,,,i06MC013302NXU,i06MC013302NXU,,,,,,,,,,,,,5.8434243,-74.409035,i06MC013302NXU,i06MC013302NXU,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.1588039999999999,0.239335999999998,0.1777610000000002,-0.3981399999999979,-0.6447289999999981,-0.010548,-0.1605360000000004,-0.0425459999999979,-0.0094299999999982,-0.2465890000000001,-0.0615749999999977,-0.1330440000000017,4685395083229558400,0,4685395083229558400,10467.626,7806.67725,14205.1416,10818.3115,7912.73145,14076.3418,10122
1696,b'i06MC013304HYN',5.849667,-73.97661,-0.010667975,0.93719536,-0.23427376,0.9999241,0,0,1.165865,0.009840283,0.010785812,0.013859307,0.0123033775,0.011905006,0.005427028,0.010637247,0.005384008,0.0057137655,0.006799638,0.013616681,0.011371685,16.77889,16.624037,16.434042,16.45348,16.481348,16.627935,16.611013,16.745836,16.589872,16.95349,17.077267,17.071966,-0.2076530456542968,0.1559638977050781,0.2127693775997901,0.067523194876813,r â¤ 18,0.2597909999999999,unknown,,,i06MC013304HYN,i06MC013304HYN,,,,,,,,,,,,,5.849667,-73.97661,i06MC013304HYN,i06MC013304HYN,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.207653999999998,0.1559640000000008,0.021141,-0.3636179999999989,-0.4873949999999993,0.1548529999999992,0.1705570000000023,-0.1179009999999998,-0.0194379999999974,-0.1237770000000004,-0.1348230000000008,-0.1465870000000002,4688421420269021312,0,4688421420269021312,11698.75,8676.32617,15492.9219,7408.11182,6184.63281,8019.41406,10022
334,b'i06MC011300VRG',5.850024,-73.97671,-0.010667975,0.93719536,-0.23427376,0.9999241,0,0,1.165865,0.009006544,0.010519072,0.013412231,0.011991867,0.011516042,0.005403423,0.01047008,0.0053008646,0.0057316604,0.0066161533,0.012842893,0.010102991,16.914333,16.703053,16.55881,16.467028,16.507336,16.647568,16.630413,16.770304,16.614643,16.992926,17.118715,17.122389,-0.2226219177246093,0.1556606292724609,0.2178151880219872,0.0669944475854451,r â¤ 18,0.2669719999999991,unknown,,,i06MC011300VRG,i06MC011300VRG,,,,,,,,,,,,,5.850024,-73.97671,i06MC011300VRG,i06MC011300VRG,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2226220000000012,0.1556609999999985,0.0157699999999998,-0.3782829999999997,-0.5040720000000007,0.2112799999999985,0.2360250000000014,-0.1227359999999997,0.091782000000002,-0.125789000000001,-0.1398909999999986,-0.140232000000001,4688421420269021312,0,4688421420269021312,11698.75,8676.32617,15492.9219,7408.11182,6184.63281,8019.41406,10022
340,b'i06MC01130192J',5.8769975,-73.89599,-0.07833604,0.9222967,-1.6100845,0.9999285,0,0,1.1430209,0.010825612,0.012115903,0.017628422,0.013540233,0.013229049,0.006087758,0.011948283,0.006235266,0.0069139292,0.00802197,0.016015023,0.012956546,17.205547,16.994377,16.852217,16.725319,16.790508,16.91602,16.900902,17.089333,16.981417,17.332525,17.467321,17.503244,-0.2431926727294922,0.1079158782958984,0.1774213309609667,0.0799452480255645,r â¤ 18,0.2295119999999997,unknown,,,i06MC01130192J,i06MC01130192J,,,,,,,,,,,,,5.8769975,-73.89599,i06MC01130192J,i06MC01130192J,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2431920000000005,0.1079159999999994,-0.0805150000000018,-0.351108,-0.4859039999999979,0.2111699999999992,0.2690580000000011,-0.1733130000000002,0.1268980000000006,-0.1347959999999979,-0.1884310000000013,-0.1255120000000005,4688469558264115968,0,4688469558264115968,15124.0049,10576.7998,22855.5996,22142.4238,20899.2227,23222.7891,10022
370,b'i06MC011303M8U',5.8772473,-73.40588,-0.047675613,1.039701,-0.8320903,0.99999946,0,0,1.1510335,0.009624254,0.012042951,0.015459692,0.014028498,0.0132666025,0.0061766882,0.012164968,0.006352147,0.0071892524,0.008029536,0.016264806,0.013015517,17.023394,16.95618,16.739767,16.804287,16.812931,16.98937,16.975412,17.149136,17.106243,17.38041,17.537407,17.554289,-0.2312736511230468,0.0428924560546875,0.1081386842340606,0.0821396696655206,r â¤ 18,0.1585299999999989,unknown,,,i06MC011303M8U,i06MC011303M8U,,,,,,,,,,,,,5.8772473,-73.40588,i06MC011303M8U,i06MC011303M8U,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2312740000000026,0.0428929999999994,-0.1308310000000005,-0.274167000000002,-0.4311640000000025,0.0672139999999998,0.1518930000000011,-0.1597659999999976,-0.0645199999999981,-0.1569970000000005,-0.173724,-0.176439000000002,4688685577934409088,0,4688685577934409088,13957.0791,9032.7793,20055.0176,10192.1445,7311.81299,13927.8896,10022
1659,b'i06MC013302ARI',5.8852572,-74.4999,0.011717864,0.99427396,0.19295445,0.9999897,0,0,1.1352177,0.012123553,0.01351462,0.01682357,0.015037625,0.014667744,0.0066537173,0.013184974,0.0069149537,0.0075743296,0.009118231,0.01886641,0.01673513,17.34792,16.993305,16.877409,16.874006,16.936186,17.080812,17.063967,17.237213,17.157454,17.489347,17.622885,17.653149,-0.2521343231201172,0.0797595977783203,0.152460320788874,0.0883303099348648,r â¤ 18,0.2058259999999983,unknown,,,i06MC013302ARI,i06MC013302ARI,,,,,,,,,,,,,5.8852572,-74.4999,i06MC013302ARI,i06MC013302ARI,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2521339999999981,0.0797589999999992,-0.0934869999999996,-0.3318929999999973,-0.4654309999999988,0.354614999999999,0.119298999999998,-0.1564009999999989,0.0034029999999987,-0.1335380000000015,-0.1732459999999989,-0.1446260000000023,4685390680886277632,0,4685390680886277632,8579.18652,6225.56299,12612.9961,9490.28711,7378.02783,11088.1494,10022
1664,b'i06MC013302X6E',5.9188375,-74.34275,-0.16612749,1.0409547,-2.04037,0.99997556,0,0,1.1389093,0.012994466,0.015955867,0.021797596,0.019436078,0.018992053,0.0084690945,0.017256085,0.008744035,0.008774687,0.011621315,0.024445022,0.022535162,17.444025,17.332396,17.336113,17.315683,17.357601,17.525175,17.531813,17.643099,17.422152,17.856194,17.984665,18.028593,-0.2130947113037109,0.220947265625,0.2796973074428497,0.1074691571706688,r â¤ 18,0.3274944999999967,EclBin,Gaia DR3 4685396212806703744,0.0,i06MC013302X6E,i06MC013302X6E,,,,,,,,,,,,,5.9188375,-74.34275,i06MC013302X6E,i06MC013302X6E,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2130949999999991,0.2209469999999989,0.1096609999999991,-0.434041999999998,-0.5625129999999992,0.1116290000000006,0.0167129999999993,-0.1179239999999985,0.020430000000001,-0.1284710000000011,-0.1112859999999997,-0.1675740000000019,4685396212806703744,0,4685396212806703744,10705.04,7462.28516,15105.1777,10464.4863,8164.94824,12463.9463,10022
332,b'i06MC011300RYB',5.9476347,-73.99327,0.021073746,0.9637353,0.39065248,0.9999943,0,0,1.1423682,0.011553491,0.013395693,0.016882941,0.014658951,0.014786055,0.006737485,0.013508165,0.0070167044,0.008088494,0.009123713,0.01879456,0.015066477,17.420225,17.182423,16.998045,16.849567,16.980392,17.086653,17.110884,17.286211,17.257078,17.529375,17.705791,17.705893,-0.2431640625,0.0291328430175781,0.0986280719080767,0.0917647990058575,r â¤ 18,0.1507150000000017,unknown,,,i06MC011300RYB,i06MC011300RYB,,,,,,,,,,,,,5.9476347,-73.99327,i06MC011300RYB,i06MC011300RYB,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.2431640000000001,0.0291330000000016,-0.1461940000000012,-0.2722970000000018,-0.4487130000000014,0.2378019999999985,0.3328559999999996,-0.1995580000000032,0.1484780000000007,-0.1764159999999996,-0.1753270000000029,-0.1062609999999999,4688421488988499712,0,4688421488988499712,10583.4219,7638.8457,14238.2402,10577.4492,7042.37256,13601.752,10122
