,Unnamed: 0,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
15687,16255,i06MC00890102H,86.69675945651868,-71.57572425968198,19.14892437362671,19.33241014480591,19.68381351065636,19.234750563144683,19.188533464431764,19.091056550979616,19.03788712692261,19.298729464530943,19.46718744087219,19.13770407104492,19.987239911556244,19.39990185165405,0.022381902,0.03359452,0.069221854,0.07664449,0.059769757,0.049251582,0.03957643,0.028232435,0.07770327,0.022213742,0.07293525,0.06401147,753,86.70024040116382,-71.57069453601456,18.535204991313623,
15699,16267,i06MC0089018J5,86.72290329134164,-71.55603911147702,18.588320278167725,18.75194721221924,19.15735736322403,18.74688438701629,18.523664394378663,18.60126823616028,18.478861600875856,18.66998665046692,18.822891986846923,18.588899787902832,19.55982792520523,18.85363839530945,0.015280935,0.02134631,0.047137868,0.053868182,0.03759857,0.03490568,0.02765077,0.018151646,0.045228437,0.014964843,0.05164041,0.039975576,753,86.70024040116382,-71.57069453601456,58.7309056243303,
15704,16272,i06MC008901720,86.69345532637863,-71.5597580608865,19.178222679138184,19.34913663864136,19.7788632068634,19.21353487300873,19.037959733963014,19.184251419067383,19.064639837265016,19.284823224067686,19.506086385726928,19.20335453414917,19.950795949935912,19.4861719455719,0.02253824,0.033919476,0.074207276,0.07567723,0.053616356,0.051868416,0.040350113,0.027813163,0.07922393,0.023085598,0.07010801,0.068809725,753,86.70024040116382,-71.57069453601456,40.12185502888049,
15731,16299,i06MC0089017G1,86.67328577451751,-71.55847765131045,18.90124657058716,19.155546951293942,19.35909259557724,19.00224181842804,18.81476983070373,19.00067690849304,18.879121810913087,19.14390449237824,19.35866216468811,18.98798578643799,19.63085544252396,19.358461841583253,0.01893301,0.029256312,0.055276033,0.06529822,0.04559834,0.046116833,0.03606507,0.025343796,0.07082236,0.019831926,0.05488037,0.06186715,753,86.70024040116382,-71.57069453601456,53.62803788583573,
15732,16300,i06MC0089014WE,86.65711173760171,-71.56295029949509,18.258393310546875,18.57669143676758,18.71894430065155,18.30485698413849,18.15534957885742,18.229147876739503,18.25243285369873,18.51382820320129,18.743822134017943,18.35779302978516,19.007887258529664,18.69786618614197,0.012841989,0.01910896,0.036210436,0.041038923,0.030350508,0.02878259,0.024741454,0.016805695,0.043154445,0.013096787,0.035627298,0.035403095,753,86.70024040116382,-71.57069453601456,56.45769315580801,
15748,16316,i06MC01110DDI1,86.6966426620353,-71.57566752778581,19.226628017425536,19.371128324508668,19.61941571903229,19.14915576466918,19.06238448429108,19.10379452800751,19.14206136894226,19.250298172473908,19.489764486312865,19.220699171066283,19.765699891090392,19.495473304748536,0.017024338,0.023923952,0.10035994,0.10085036,0.08357581,0.07952837,0.064697206,0.025782162,0.06049424,0.017692849,0.05900168,0.05271046,753,86.70024040116382,-71.57069453601456,18.364911597244998,
15774,16342,i06MC01110DIPW,86.65691894262724,-71.5628785405319,18.383462619781493,18.628166202545167,18.65929416394233,18.249524566173555,18.198915718078613,18.275677659988403,18.24103137779236,18.447643369674683,18.67112163162232,18.49041424179077,18.99438126707077,18.622028747558595,0.0100775985,0.013851703,0.046759266,0.05115165,0.043167725,0.041878905,0.03293625,0.015622021,0.0326732,0.0109213535,0.033993267,0.026358495,753,86.70024040116382,-71.57069453601456,56.77629632715362,
15795,16363,i06MC0095045VS,18.237309667163323,-72.42451301043873,19.141700969696046,19.565824508666992,19.13286125230789,19.084041150927543,18.87097560977936,19.028609648704528,19.105772463798523,19.52702204179764,19.82238652086258,19.2965576286316,19.447194200515742,19.7463292427063,0.03089399,0.040642653,0.07852495,0.088352695,0.06409072,0.06753106,0.057989746,0.041870065,0.09920967,0.031198593,0.07056244,0.07677274,755,18.2883701666752,-72.4241318684169,55.52353820098144,
15797,16365,i06MC0095046KN,18.25114391114412,-72.42222913039173,17.529027687072755,18.00538444519043,17.51295548248291,17.274424659729004,17.33907723045349,17.340367570877074,17.46416076850891,17.868847467422487,18.2031333026886,17.72851773452759,17.67897782897949,18.165086681365967,0.008609012,0.01129267,0.022503976,0.020757517,0.018916897,0.017592285,0.015800588,0.011149212,0.025012104,0.008930539,0.018091321,0.019514624,755,18.2883701666752,-72.4241318684169,41.04586877499501,
15805,16373,i06MC0095046S4,18.31124732516756,-72.42026633168092,18.671551048278808,19.07796843147278,18.7859226808548,18.54476240730285,18.45871517086029,18.538638798713684,18.59046029472351,18.987202933311465,19.236755950927733,18.841404235839843,19.17486206531525,19.23501802253724,0.02081633,0.026730597,0.058587648,0.05595443,0.04549382,0.044458944,0.037522215,0.026651394,0.05939444,0.021330344,0.055724505,0.048746403,755,18.2883701666752,-72.4241318684169,28.50042358592977,
15812,16380,i06MC0095049PX,18.287010566959268,-72.4082506719603,18.63499091720581,18.967061281204224,18.8352410364151,18.590232372760774,18.496786756515505,18.457195893287658,18.62473289299012,18.872374035835268,19.11232002353668,18.706245862960817,19.114823748588563,19.087957794189453,0.02628074,0.029205149,0.06807917,0.06202573,0.047801517,0.042770274,0.03929009,0.024511522,0.05382589,0.023663532,0.05645426,0.04997054,755,18.2883701666752,-72.4241318684169,57.19142520853797,
15814,16382,i06MC002604SFU,85.63995233931306,-66.01844960066515,19.187903913497927,19.5636622505188,19.482847246050834,19.20038952565193,19.102205595970155,19.038299863815308,19.161483381271363,19.43447910690308,19.67645688343048,19.33351984405517,19.902322213053704,19.66267621421814,0.018114615,0.029870925,0.07869797,0.09678849,0.067204475,0.058863007,0.05718054,0.034842357,0.09038113,0.020886725,0.08912825,0.07413873,757,85.60397923242674,-66.01215782220979,57.30820305794096,
15826,16394,i06MC002604SBP,85.59390080959749,-66.02100373827804,18.28475025558472,18.62377591896057,18.798756395339964,18.246713582992555,18.25703521728516,18.140549724578857,18.2300424785614,18.53747156906128,18.76765675830841,18.39027109527588,19.07299151945114,18.744061992645264,0.009485605,0.014298005,0.04444381,0.04381879,0.03479972,0.029985478,0.027921733,0.018220691,0.04253503,0.010399345,0.044115454,0.033752415,757,85.60397923242674,-66.01215782220979,35.09443451850655,
15838,16406,i06MC002604V8D,85.60201062437687,-66.01200326396692,18.04444831466675,18.45509453582764,18.15562859630585,17.992933171272277,17.934504947662354,17.886989181518555,18.042047096252443,18.35587548160553,18.580949142456056,18.22646322631836,18.201898305892943,18.61627638244629,0.008175164,0.012763658,0.028052371,0.03655427,0.027862133,0.025289522,0.024627663,0.016322613,0.03718833,0.009374679,0.0234882,0.03063458,757,85.60397923242674,-66.01215782220979,2.934407846612114,
15872,16440,i06MC007200KSE,17.626983656519993,-71.57652796847135,18.2065461845398,18.61160880279541,18.456353914260863,18.10637950325012,18.136863082885743,18.05540546798706,18.19677202987671,18.57621949577332,18.76480597496033,18.39327351760864,18.92626578521729,18.77065662765503,0.020609185,0.02525346,0.04573052,0.06295261,0.049715757,0.042183857,0.036259044,0.026509115,0.05052761,0.01947803,0.04813048,0.041430984,760,17.64172715369578,-71.56108926324298,58.05742377709903,
15875,16447,i06MC007200PHU,17.646244641482443,-71.56289847500737,18.260240982055663,18.77265857315064,18.567449819564818,18.13820266151428,18.03315712738037,18.187078254699703,18.29749140930176,18.575218614578247,18.861219110488893,18.470849605560304,19.00671598815918,18.92163583564758,0.021329703,0.02885488,0.049824644,0.05277154,0.045686223,0.046520174,0.039175235,0.02661101,0.054948155,0.020645577,0.051180273,0.04711483,760,17.64172715369578,-71.56108926324298,8.299284665874845,
15884,16458,i06MC007200P06,17.657446491544103,-71.55862020429642,19.08775324630737,19.3441169128418,19.33066691112518,19.100327055931093,18.9194808177948,18.833006399154662,19.23967101669312,19.279987033843994,19.65930067443848,19.13741025543213,19.743812251091004,19.674147813797,0.041823763,0.046177108,0.094733424,0.11689484,0.09430567,0.0782031,0.08379912,0.047037352,0.10809893,0.035289835,0.09614608,0.09088095,760,17.64172715369578,-71.56108926324298,19.985499140225706,
15891,16465,i06MC007200RSO,17.618202363935342,-71.54725473569928,17.98045508956909,18.457859336853023,18.137605585098267,17.854218311309815,17.781739324569703,17.839083211898803,18.01618650054932,18.33119791412353,18.67513150215149,18.209435554504395,18.4553241481781,18.60961822891236,0.01712457,0.022314258,0.035404857,0.042020068,0.03724069,0.035275966,0.03146686,0.021878641,0.046963066,0.0168493,0.032162055,0.03619389,760,17.64172715369578,-71.56108926324298,56.55539069199579,
15894,16468,i06MC00950A0EN,17.62674425270606,-71.57649238054577,18.12424502944946,18.579659730911256,18.32967770195007,17.948604263305665,17.922215684890748,18.03413024330139,18.121403873443604,18.43883270072937,18.65804902267456,18.30407559585572,18.739948614120483,18.719166316986083,0.013876895,0.018467776,0.04059455,0.0362489,0.030993506,0.0301804,0.026227834,0.017624969,0.037672043,0.014256853,0.03910694,0.03182846,760,17.64172715369578,-71.56108926324298,58.01430554248783,
15897,16484,i06MC00950A3C3,17.64592213478652,-71.56298722413707,18.181027751922606,18.660573751449583,18.52049234199524,18.08715192222596,18.00908158683777,18.147189598083497,18.20652915382385,18.46469920921325,18.755361545562742,18.394855377197267,18.87088519001007,18.73786508178711,0.014426134,0.01978001,0.046334956,0.040360227,0.033146556,0.03304525,0.02819298,0.018104222,0.041048266,0.015323345,0.042814825,0.03242388,760,17.64172715369578,-71.56108926324298,8.336621803581597,
15908,16497,i06MC00950A462,17.657195742375777,-71.5585921299054,18.96583679199219,19.3428473777771,19.484302011013032,19.02447438979149,18.629401668548585,18.995881896018982,18.880084885597228,19.081765473365785,19.51875768947601,19.109428998947145,19.47122496032715,19.43734346961975,0.02734454,0.035008315,0.10169685,0.08758346,0.054900724,0.066325724,0.04878347,0.029624335,0.07917715,0.02748282,0.06948069,0.05961425,760,17.64172715369578,-71.56108926324298,19.775916327537814,
15914,16503,i06MC00950A4K6,17.687393707098362,-71.55634245646262,18.6851308631897,19.1280253238678,18.78166761684417,18.48486607313156,18.46741527080536,18.51588597679138,18.725035323143004,18.936719716072083,19.153135765075685,18.821936723709108,19.076562844276427,19.356620183944703,0.022188943,0.029511081,0.06660669,0.058088936,0.049624573,0.045829155,0.043543145,0.027222414,0.057971235,0.022080306,0.06312049,0.056099847,760,17.64172715369578,-71.56108926324298,54.74059502173108,
15916,16505,i06MC00950A6CH,17.61796972288356,-71.54722063785184,17.904330997467042,18.37146809768677,17.966031339645387,17.663363493919373,17.703837379455567,17.758650833129884,17.94082039642334,18.243483199119567,18.57247089195252,18.111323234558107,18.317686992645264,18.548816553115845,0.011667427,0.015648356,0.030297596,0.02914381,0.026058815,0.024299234,0.022895554,0.015144528,0.03526857,0.012284722,0.028024685,0.027553752,760,17.64172715369578,-71.56108926324298,56.78932765147451,
15932,16521,i06MC002303B9D,76.32761305937976,-66.16783504482498,17.604691593170166,18.10880268478393,17.8593880815506,17.508793745040894,17.45655268096924,17.52660625076294,17.640380001068117,17.97560912132263,18.221389543533324,17.82154987716675,18.228184381484983,18.2740899810791,0.009717502,0.012997955,0.03143899,0.034786947,0.029462632,0.026615854,0.02403984,0.01475356,0.02891357,0.010094997,0.023961782,0.026597945,764,76.30566153945932,-66.15518689104806,55.618170992823885,
15939,16528,i06MC002303CTZ,76.32438284876699,-66.16119642445106,19.22090927886963,19.44837010765076,19.90637476301193,19.26817734727264,19.11197736930848,19.41347596645356,19.3784663438797,19.46588177537918,19.63385146713257,19.29798315429688,20.363867934226988,19.61084215736389,0.036392763,0.038809024,0.1766788,0.14859615,0.11404147,0.12361503,0.09529458,0.04524388,0.08992027,0.03345107,0.13868213,0.08180236,764,76.30566153945932,-66.15518689104806,34.78798548707439,
15948,16537,i06MC002303BG5,76.30882306092319,-66.16787460812502,18.94749642944336,19.421841749191284,19.41506567293405,19.02079666018486,18.82850108909607,19.05914016056061,19.027048802375795,19.397940275669097,19.709885727882384,19.189335330963136,19.61059834313393,19.67975061035156,0.028980996,0.03811088,0.1155084,0.12093589,0.089758284,0.09177304,0.07118219,0.042977016,0.096357726,0.03056547,0.072589256,0.087134205,764,76.30566153945932,-66.15518689104806,45.90682291810357,
15949,16538,i06MC002303A5O,76.29308808980963,-66.170230973263,17.301942363739013,17.83650005722046,17.385614623069763,17.20366970062256,17.151779039382934,17.231534534454347,17.36108629798889,17.691561756134032,18.10083247375488,17.53638552093506,17.505777465820312,18.012334753036498,0.007890966,0.010606878,0.022695761,0.028368987,0.02398046,0.021742841,0.019839639,0.012197579,0.026613325,0.0082242,0.0146227665,0.021601742,764,76.30566153945932,-66.15518689104806,57.164720610208285,
15951,16540,i06MC002303D2J,76.28449423864191,-66.16752393422738,15.005759254455564,15.699484714508056,14.76524740219116,14.7324047164917,14.766193897247316,14.881010585784914,15.081900764465331,15.452732143402098,15.890368949890137,15.363625988006593,14.763771755218508,15.922568489074706,0.0017805739,0.0026111545,0.0042473227,0.005752484,0.0051419945,0.004909281,0.0048915558,0.0032836283,0.006455823,0.002018455,0.0028973732,0.0051387134,764,76.30566153945932,-66.15518689104806,54.04691037466509,
15968,16557,i06MC002303I8I,76.3295184673802,-66.14542698449374,18.86717755317688,19.248352893829345,19.033141677618023,18.83730804800988,18.67229817199707,18.6960561246872,18.8349071969986,19.17443467235565,19.324532017707824,19.027380855560303,19.56242740392685,19.42258660888672,0.026996687,0.03285482,0.08343348,0.10280797,0.07945153,0.06774234,0.06128601,0.035955284,0.06942831,0.02667782,0.070069894,0.06987835,764,76.30566153945932,-66.15518689104806,49.400929932118345,
15971,16560,i06MC002303I5D,76.32213663092787,-66.14514690115465,17.725020236968994,18.151545890808105,18.005609104156495,17.675474195480348,17.61024656486511,17.717727062225343,17.783760570526123,17.994029651641846,18.29301153182984,17.919112594604492,18.6076138381958,18.252375532150268,0.010740189,0.013440274,0.036451012,0.040154148,0.033674344,0.031135513,0.027056215,0.01501182,0.030681305,0.010937505,0.032890666,0.026188867,764,76.30566153945932,-66.15518689104806,43.37629443549186,
15977,16566,i06MC002303IKS,76.30482270932649,-66.14297205242562,19.06657130241394,19.570037420272826,19.614669208049776,18.970641002893448,19.290190935134888,19.12716545963288,19.062894320487977,19.51480347967148,19.75059180021286,19.257618101119995,19.847494736611843,19.77883880233765,0.03198477,0.043260038,0.13971643,0.11541958,0.1351957,0.09718696,0.07373679,0.04704281,0.09937196,0.032485798,0.090575874,0.09488153,764,76.30566153945932,-66.15518689104806,43.99036951282095,
15983,16572,i06MC002303DUI,76.27426885044119,-66.15868795684699,16.773790996551515,17.369391735076903,16.76176838874817,16.59001377105713,16.592436126708986,16.655952983856203,16.82122271156311,17.220393310546875,17.586177122116087,17.08158102798462,16.919385189056396,17.567352939605712,0.00537173,0.0076072095,0.014530421,0.018202282,0.01598386,0.014484986,0.0138030285,0.00907488,0.01854479,0.0059586205,0.009995222,0.015474877,764,76.30566153945932,-66.15518689104806,47.39061187849247,
15990,16579,i06MC002303DQI,76.26686773213424,-66.15811104311146,17.92320362854004,18.368086154937743,18.25549461650848,17.9508088388443,17.795017936706543,17.858402544021608,17.90673034286499,18.272577653884888,18.42265726280212,18.115132720947265,18.998403875350952,18.50516169166565,0.012544943,0.016063167,0.044498656,0.05009797,0.038872287,0.0343623,0.02949033,0.018309925,0.033852074,0.012759326,0.04533605,0.032241885,764,76.30566153945932,-66.15518689104806,57.4279507311975,
15993,16582,i06MC002303ETP,76.26913907733879,-66.15226673194164,19.08710932159424,19.421897943496703,19.735834211349488,19.29003562209755,19.03407671642304,19.069968085289,19.289119769096374,19.39159799671173,19.693075119018555,19.304867895126343,20.47890013217926,19.5208808670044,0.037024558,0.039276063,0.18983476,0.17678478,0.13000222,0.102715656,0.0936015,0.043723453,0.09575246,0.03603852,0.17364891,0.07691897,764,76.30566153945932,-66.15518689104806,54.1851858693878,
