id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,OGLE-II,OGLE-III,OGLE-IV,ura,udec
i06MC00880HHRG,85.18982062344513,-70.43575172950938,17.6748049659729,17.350198413848876,18.10149400806427,17.748121170043945,17.803314096450805,17.71505403137207,17.504730503082275,17.395233158111573,17.386238386154176,17.373872737884522,18.291672074317933,17.354735500335693,LMC_SC18_77926,LMC177.2.58111,LMC552.24.44013,85.18979,-70.43572
i06MC0066016YO,85.2055025181368,-70.31760753663238,17.590879386901854,17.443650043487548,18.059874576568603,17.767572904586793,17.669629091262816,17.611996925354003,17.51694292640686,17.386880403518678,17.41727854156494,17.43081232070923,18.304504806518555,17.426511501312255,LMC_SC18_85354,LMC177.3.64407,LMC552.24.54242,85.20538,-70.31753
i06MC00660335K,85.25840285104793,-70.18458954814506,17.492369121551512,17.388357913970946,17.7140691280365,17.54525030517578,17.50509078025818,17.509232328414917,17.470606834411623,17.373059993743897,17.44034220123291,17.373474559783936,17.672179302215575,17.452124809265136,LMC_SC18_92815,LMC177.4.61023,LMC516.08.280,85.25842,-70.18453
i06MC0066043DN,85.31287206678621,-70.10562345492765,15.230811065673826,15.667515365600586,15.194127922058104,15.074713741302489,15.086047809600831,15.128627159118654,15.278964435577393,15.496449714660645,15.793900741577147,15.437655151367188,15.285999855041503,15.812298034667968,LMC_SC18_99868,LMC176.1.17932,LMC552.32.39070,85.31292,-70.10556
i06MC00890AKC4,85.7187942102676,-70.68751473493067,17.045500301361084,17.22282009124756,17.177330459594728,16.876806608200074,16.893926239013673,17.001610626220703,16.975611717224123,17.04468052101135,17.353406227111815,17.05016439819336,17.212853260040283,17.321579441070558,LMC_SC19_18917,LMC177.1.29692,LMC552.14.44187,85.71937,-70.68769
i06MC006601BPV,85.747148522009,-70.30862969334,16.323364681243895,15.700280628204347,17.4208206615448,17.312474378585815,16.800451137542726,16.70648546218872,16.174980598449707,15.775260215759278,15.605701698303221,15.83059162902832,17.605736988067626,15.571695064544677,LMC_SC19_38234,LMC177.3.90078,LMC552.23.46687,85.74771,-70.30872
i06MC00890E3XU,85.74712585658328,-70.30857524123239,16.411809467315674,15.643599319458009,17.41663187980652,17.310436408996583,16.792338092803956,16.73270989227295,16.133774787902833,15.747123405456541,15.60757378387451,15.837606128692627,17.571555223464966,15.569357379913331,LMC_SC19_38234,LMC177.3.90078,LMC552.23.46687,85.74771,-70.30872
i06MC006602XFH,85.74049963413809,-70.21043124102353,17.278212017059325,17.330566513061523,17.50734281539917,17.257847986221314,17.217057107925417,17.249951438903807,17.25586446380615,17.10306907272339,17.44136358642578,17.264768218994142,17.473926893234253,17.4434730758667,LMC_SC19_45024,LMC177.4.37550,LMC552.31.32990,85.74092,-70.21039
i06MC00890AJFY,85.86299403247986,-70.69249927451402,17.455473445892334,17.755255031585694,17.507829694747926,17.266758407592775,17.268728019714356,17.364560546875,17.382367641448976,17.621895000457762,17.873330152511596,17.54065340423584,17.456227359771727,17.950653060913087,LMC_SC19_70460,LMC185.8.314,LMC552.14.8235,85.86296,-70.6925
i06MC006600VKO,85.84954017158609,-70.3398364588727,18.27954239273071,18.7181908493042,18.45310027217865,18.204881915092468,18.160026170730593,18.255306102752687,18.25296953392029,18.353876596450807,18.78301669502258,18.480124092102052,18.59321994018555,18.868665670394897,LMC_SC19_90120,LMC185.6.42066,LMC552.23.47174,85.84946,-70.33975
i06MC008908Z6H,85.72360914017997,-70.86285070606377,15.211302780151367,15.04660587310791,15.94278648376465,15.567731563568117,15.293166297912599,15.29345467376709,15.038197071075441,15.052276298522948,15.08599404144287,14.996058639526368,16.220484176635743,15.069176658630372,LMC_SC19_9260,LMC178.4.16148,LMC552.06.56240,85.72346,-70.86286
i06MC006602B5D,85.8150291358255,-70.2369844311831,17.76761431121826,17.925599754333497,17.887395071029662,17.741838821411132,17.749028158187866,17.705666141510008,17.798419080734252,17.566215282440186,18.04620314979553,17.81643352508545,17.92249659538269,18.060889934539794,LMC_SC19_92918,LMC185.5.241,LMC552.23.55285,85.81492,-70.23692
i06MC0066033KU,85.86984048219476,-70.18159829102723,16.714758312225342,17.248473346710206,16.678324533462526,16.51079469490051,16.525471328735353,16.604468711853027,16.76625679779053,17.04752183532715,17.388554347991942,16.956636047363283,16.668964776992798,17.379394744873046,LMC_SC19_95746,LMC185.5.39145,LMC552.31.33044,85.86967,-70.18156
i06MC006603NZR,85.93951449351376,-70.14920379508865,17.208219455718993,17.41245566558838,17.29935097694397,17.120292646408082,17.13336615371704,17.18260489654541,17.259550704956055,17.03296392440796,17.511306060791014,17.279087162017824,17.27778039550781,17.54197571182251,LMC_SC19_99013,LMC185.5.39206,LMC552.31.175,85.93946,-70.14914
i06MC006600IZE,86.43112709319102,-70.37275209454477,15.17893808746338,15.522657573699952,15.14475118637085,15.066448951721192,15.090583660125734,15.112579452514648,15.20169073486328,15.31310718536377,15.623925937652587,15.334663963317873,15.107740825653075,15.640041088104248,LMC_SC20_103964,LMC185.6.31516,LMC552.22.15969,86.43092,-70.37269
i06MC00890DJBL,86.43095111609632,-70.37266751892015,15.250237487792969,15.439395713806153,15.160543281555174,15.076670726776122,15.114117137908934,15.159670215606688,15.188167125701906,15.252667114257811,15.590036190032958,15.271161254882813,14.988388549804686,15.59573267364502,LMC_SC20_103964,LMC185.6.31516,LMC552.22.15969,86.43092,-70.37269
i06MC008907UWX,86.27853599840336,-70.98071453137565,19.076599143981934,17.78209571838379,20.03591990196705,19.598986743688585,19.236354535102844,19.298854482650757,18.938138753890993,18.14773480606079,17.51704243469238,18.354634937286377,20.353631537616252,17.406833156585694,LMC_SC20_14792,LMC186.6.9006,LMC552.05.48908,86.27804,-70.98067
i06MC006403XQ6,80.36518313892492,-70.10134242960099,15.27236971282959,14.546346633911131,16.084089324951172,16.021390174865722,15.570042907714843,15.54280960083008,15.036637092590333,14.642859046936035,14.507674911499024,14.701833229064942,16.17386937713623,14.46128549194336,LMC_SC21_140323,LMC103.1.18502,LMC502.28.8993,80.36462,-70.10142
i06MC0087083X2,80.56482924013609,-70.92248101942353,15.987942039489745,16.337906593322753,15.928451053619384,15.799607860565185,15.801776412963868,15.890684371948243,15.945041164398194,16.145763889312743,16.454877574920655,16.120211360931396,15.905059471130372,16.51005765914917,LMC_SC21_147231,LMC105.3.42481,LMC502.02.36896,80.56475,-70.9225
i06MC008709ZYA,80.614707333899,-70.77217250327925,15.62225242996216,14.959577575683593,16.56691961860657,16.47706293296814,15.98516672897339,15.963722358703613,15.410525760650636,15.066316143035888,14.96924610900879,15.096036048889161,16.7051047000885,14.919259685516359,LMC_SC21_154511,LMC105.4.44829,LMC502.10.26160,80.61471,-70.77222
i06MC00870ALUN,80.53441257223486,-70.72783863810295,15.382127250671388,15.908177867889403,15.20447035598755,15.13186241531372,15.142637504577635,15.218118724822997,15.361886463165284,15.735441699981688,16.097389419555665,15.596994014739991,15.104479568481445,16.12474836730957,LMC_SC21_156985,LMC104.1.18883,LMC502.10.31686,80.53446,-70.72786
i06MC00870BN6I,80.55244931413644,-70.64500682940722,15.79099842453003,15.209427848815917,16.533551725387575,16.38782075500488,16.053890365600587,16.016561782836913,15.58795639038086,15.314224735260009,15.190710266113282,15.333275409698487,16.7621868019104,15.187648910522462,LMC_SC21_159592,LMC104.1.46075,LMC502.10.38221,80.5525,-70.64506
i06MC00870BEJ4,80.52034013238945,-70.65973223748195,17.78245636367798,17.978864208221434,17.903847249984743,17.672611628532408,17.63295656967163,17.752850019454957,17.749605855941773,17.84670330619812,18.007890422821045,17.814087482452393,18.44059255886078,17.989601511001588,LMC_SC21_159721,LMC104.1.19111,LMC502.10.38478,80.52071,-70.65989
i06MC00870D7GT,80.51000935411267,-70.51872089409933,16.95027109527588,17.37827159500122,16.99228289985657,16.760917739868162,16.760339614868165,16.84237767791748,16.919672689437867,17.242056385040282,17.510311086654664,17.114614101409913,17.085963750839234,17.544493812561036,LMC_SC21_165282,LMC104.2.24145,LMC502.19.36905,80.50987,-70.51872
i06MC00870CWEW,79.9670467010078,-70.56336487522898,16.980826820373537,16.32250882720947,17.93189889526367,17.78001441574097,17.346694814682007,17.2487703666687,16.775716028213502,16.438173236846925,16.32512589263916,16.464324016571044,18.399703239440917,16.273341793060304,LMC_SC21_17235,LMC104.2.106,LMC502.12.18239,79.96712,-70.56339
i06MC006401HOT,80.53342645751357,-70.2834240788567,15.956088699340821,15.491983673095703,16.127381637573244,15.984412170410156,15.999066505432129,15.978871139526369,15.855983840942383,15.405344581604005,15.420471710205078,15.613741004943847,15.998372276306153,15.39899287414551,LMC_SC21_178898,LMC104.3.67015,LMC502.19.61445,80.53308,-70.28336
i06MC00870FVXA,80.53322896178143,-70.28338038096395,15.930700424194335,15.476898456573487,16.12768911552429,15.965766702651976,15.949483821868895,15.952206451416014,15.75538106918335,15.3580844039917,15.342389389038086,15.595097911834717,16.01556330680847,15.35638283920288,LMC_SC21_178898,LMC104.3.67015,LMC502.19.61445,80.53308,-70.28336
i06MC006401JZ0,80.63165852759393,-70.27626489974621,16.3734916305542,15.76074380493164,17.086136322021485,17.014630264282225,16.683042823791503,16.589384971618653,16.195121467590333,15.83560538482666,15.709175079345702,15.893967712402343,17.196462394714356,15.69238355255127,LMC_SC21_178902,LMC104.4.32322,LMC502.19.61449,80.63129,-70.27619
i06MC00870G46G,80.63124734450733,-70.2762511936382,16.409751537322997,15.803710723876954,17.06912856864929,16.95490818786621,16.612895532608032,16.601455165863037,16.120327434539796,15.821391307830812,15.650405689239502,15.935525787353516,17.264642751693724,15.65492963027954,LMC_SC21_178902,LMC104.4.32322,LMC502.19.61449,80.63129,-70.27619
i06MC006401Z13,80.5471823590063,-70.24801053579169,14.38191968536377,13.67406816101074,15.346994422912598,15.234352783203125,14.763548194885253,14.70882273864746,14.189082252502441,13.773137664794923,13.639061492919922,13.828074943542479,15.466980812072755,13.598588180541991,LMC_SC21_183185,LMC104.4.32265,LMC502.19.61427,80.54675,-70.248
i06MC00870G7MK,80.54699190089896,-70.24795705256241,14.400257232666014,13.694258476257325,15.385222354888917,15.221773109436036,14.740228054046632,14.717898540496826,14.12295623779297,13.753459178924562,13.611247344970703,13.846399200439453,15.515209804534912,13.58057021331787,LMC_SC21_183185,LMC104.4.32265,LMC502.19.61427,80.54675,-70.248
i06MC006403CR2,80.62973633800608,-70.15289118238212,15.5133655166626,15.731841056823729,15.460079010009764,15.243599784851074,15.287065689086916,15.352802940368651,15.466661964416502,15.403751541137694,15.829773612976073,15.606484611511231,15.469978462219238,15.841208763122559,LMC_SC21_187858,LMC104.4.79493,LMC502.27.51567,80.62962,-70.15272
i06MC006402US3,80.50240309141101,-70.17468120375699,16.95437992095947,17.195624870300293,16.886383567810057,16.74167350769043,16.77246750640869,16.832690063476562,16.95490015411377,16.93812222290039,17.37325830078125,17.02055529022217,16.7080964050293,17.363616439819335,LMC_SC21_187918,LMC104.4.79604,LMC502.27.51669,80.50208,-70.17464
i06MC006403CRM,80.63520778972861,-70.1627962566808,17.1149157333374,17.131481140136717,17.164949378967286,16.90751773071289,16.938494865417482,16.987765426635743,17.0669165725708,17.072687866210938,17.11691390991211,17.126036842346192,17.099255836486815,17.04174072265625,LMC_SC21_188203,LMC163.5.61522,LMC502.27.52124,80.63504,-70.16306
i06MC00870CWKV,80.0144048644247,-70.54736816840001,15.020569766998292,14.550882354736327,,15.344055459976197,15.174551261901854,15.15405436706543,14.834058723449708,14.645074787139894,14.545702655792237,14.641207237243652,,14.510826248168947,LMC_SC21_20022,LMC104.2.8258,LMC502.11.42778,80.01442,-70.54739
i06MC006402HCD,80.02962665548232,-70.20958530121871,15.27962467956543,15.622018669128419,15.141592712402343,15.026861000061036,15.068969589233397,15.133936012268066,15.269623542785645,15.38693207550049,15.744192527770995,15.41543327331543,15.103683380126952,15.769231468200683,LMC_SC21_36895,LMC104.4.10273,LMC502.28.44440,80.02933,-70.20964
i06MC00640300I,80.08639268257551,-70.17055501363002,15.229705032348633,14.749812385559082,15.914451705932617,15.782569145202636,15.440729553222656,15.406922019958497,15.063009452819824,14.813082801818847,14.753046989440918,14.843484268188476,16.0644873046875,14.728199081420897,LMC_SC21_40865,LMC104.4.55208,LMC502.28.44433,80.086,-70.17064
i06MC006403YQL,80.05288701968523,-70.09718491156762,15.716564849853516,16.17269677734375,15.536029861450196,15.430709098815917,15.448276123046874,15.536740821838379,15.674363182067871,15.831846893310548,16.18464022064209,15.884808593750002,16.060739822387696,16.197556427001953,LMC_SC21_45411,LMC103.1.9521,LMC502.28.53049,80.05263,-70.09717
i06MC006403NHX,80.11452451485286,-70.11959934583572,16.408107330322267,16.51324474334717,16.293949462890627,16.213493560791015,16.21187592315674,16.288372817993164,16.3653293838501,16.442968070983888,16.403379180908203,16.49620021057129,16.16006243133545,16.318933822631838,LMC_SC21_45467,LMC103.1.9660,LMC502.28.53141,80.11442,-70.11972
i06MC006403IOQ,80.05911375956892,-70.1273014704599,18.491417427062988,17.972654052734374,18.979227546691895,18.5986826171875,18.431919105529786,18.503345863342286,18.422069667816164,18.445815742492677,17.56034674835205,18.428560859680175,19.409615924835204,17.379418853759766,LMC_SC21_45899,LMC103.1.9846,LMC502.28.53407,80.05908,-70.12731
i06MC008709G5E,80.30024177349297,-70.8220176441252,14.642409217834473,13.87940217590332,15.800782890319823,15.622965764999389,15.059173847198487,15.002481197357177,14.380688205718993,14.004418720245361,13.899712760925294,14.03703643798828,15.871145921707154,13.833510536193849,LMC_SC21_57036,LMC105.4.12064,LMC502.11.1,80.30025,-70.82206
i06MC008709BUV,80.2265620457664,-70.82844378540541,15.090714824676514,15.189992919921874,14.924426071166991,14.876042266845705,14.914423988342286,14.9739146194458,15.00382176208496,14.673220909118651,15.391161640167237,15.051243801116943,14.705818176269531,15.399424690246583,LMC_SC21_57039,LMC105.4.12071,LMC502.11.24912,80.22654,-70.82844
i06MC00870ABUG,80.17278511281657,-70.74456991593401,17.868853534698488,17.169809356689452,18.66505205821991,18.68683891105652,18.15877573776245,18.189212463378905,17.637688163757325,17.28656064414978,17.113712509155274,17.32557346343994,18.897272251605987,17.0949503364563,LMC_SC21_59283,LMC105.4.31587,LMC502.11.30095,80.17283,-70.74456
i06MC00870C9Y6,80.18118772282982,-70.59297833998892,15.933593715667726,16.393467441558837,15.829956045150755,15.694374845504761,15.710823860168457,15.775113235473633,15.901192626953126,16.234393850326537,16.57111616897583,16.111970516204835,15.835619289398192,16.56776298904419,LMC_SC21_66495,LMC104.1.32336,LMC502.11.42811,80.18121,-70.59297
i06MC00870E01C,80.26091684643522,-70.45602569763375,15.678649391174318,15.440147415161132,16.390742862701416,16.104010875701903,15.781133052825929,15.778125373840332,15.515535793304444,15.488478675842284,15.493193824768067,15.407291980743409,17.148012704849243,15.443302768707277,LMC_SC21_71981,LMC104.2.48911,LMC502.20.6533,80.26058,-70.45611
i06MC00870EROB,80.23743630139283,-70.41461209808448,18.2734069480896,17.87988807296753,18.35964688920975,18.31955552148819,18.289367149353026,18.245396152496337,18.1424631690979,17.948574558258056,17.888194997787476,18.00557431793213,18.27380493927002,17.800335544586183,LMC_SC21_75290,LMC104.3.18078,LMC502.20.7059,80.23738,-70.41464
i06MC0064022A4,80.20253151857844,-70.24001639174097,15.811632301330565,15.153956268310548,16.579330726623535,16.5019907913208,16.118509155273436,16.08157137298584,15.633062438964842,15.246921936035157,15.12357642364502,15.31657077026367,16.6794984664917,15.083950523376465,LMC_SC21_85295,LMC104.4.10260,LMC502.20.55315,80.202,-70.24017
i06MC00870G750,80.20238839155931,-70.24001562259336,15.793682697296141,15.153527046203614,16.61121872329712,16.52367865753174,16.12784864807129,16.09360443496704,15.579230270385743,,,15.314206493377686,,,LMC_SC21_85295,LMC104.4.10260,LMC502.20.55315,80.202,-70.24017
i06MC0064031JL,80.23368209574447,-70.16406134420653,15.523256767272951,16.00151550292969,15.357724151611329,15.230705879211424,15.254471382141112,15.331913627624512,15.502409317016603,15.645819107055665,16.050246238708496,15.721876892089846,15.748723655700683,16.070434356689454,LMC_SC21_89018,LMC104.4.67296,LMC502.28.110,80.2335,-70.164
i06MC0064032FG,80.21827865087904,-70.1616459471463,16.072525085449218,16.47809326171875,15.895853408813476,15.785426757812498,15.825031288146974,15.904172576904298,16.03558955383301,16.218355979919433,16.607072830200195,16.2419402923584,15.801542907714843,16.621952796936036,LMC_SC21_89021,LMC104.4.67291,LMC502.28.113,80.21796,-70.16164
